Enzyme	Concentration
R_GLYCTO1_duplicate_5_enzyme	0.0
R_GLYCTO1_duplicate_6_enzyme	0.0
R_SUCCt2_2_enzyme	0
R_ALCDgl_enzyme	0.0
R_ALCDgl_duplicate_2_enzyme	0.0
R_SUCCt_3_enzyme	0
R_RMNt_enzyme	0
R_MOBDabc_enzyme	0
R_FAMC141_enzyme	0
R_PPCSYN2_enzyme	0.0
R_PPCSYN2_duplicate_2_enzyme	0.0
R_PPCSYN2_duplicate_3_enzyme	0.0
R_PPCSYN2_duplicate_4_enzyme	0.0
R_PPCSYN2_duplicate_5_enzyme	0.0
R_PPCSYN2_duplicate_6_enzyme	4.496455538595669e-05
R_PPCSYN2_duplicate_7_enzyme	0.0
R_PPCSYN2_duplicate_8_enzyme	0.0
R_HOGAD_enzyme	0.0
R_TAGL1_enzyme	0.0
R_TAGL2_enzyme	0.0
R_GLYC3Pt6_enzyme	0
R_PROTCC2_enzyme	0.0
R_PROTCC2_duplicate_2_enzyme	0.0
R_PROabc_enzyme	0
R_PROTCC1_enzyme	0.0
R_PROTCC1_duplicate_2_enzyme	0.0
R_P5CD1p_enzyme	0.0
R_PRAIS_enzyme	0.0
R_GLYBt2r_enzyme	0
R_ADOCBIK_enzyme	0.0
R_FUMt2_2_enzyme	0
R_FUMt2_3_enzyme	0
R_FAMC140_enzyme	0
R_MCLACTt_enzyme	0
R_2HCHCCOA_enzyme	0.0
R_FRUpts_enzyme	0
R_SBTpts_enzyme	0
R_ACCOAA3_enzyme	0.0
R_ACCOAA3_duplicate_2_enzyme	0.0
R_ACCOAA3_duplicate_3_enzyme	0.0
R_ACCOAA2_enzyme	0.0
R_ACCOAA2_duplicate_2_enzyme	0.0
R_ACCOAA2_duplicate_3_enzyme	0.0
R_C23DDTp_enzyme	0.0
R_C23DDTp_duplicate_2_enzyme	0.0
R_ACCOAA1_enzyme	0.0
R_ACCOAA1_duplicate_2_enzyme	0.0
R_ACCOAA1_duplicate_3_enzyme	0.0
R_2HOHPHODB_enzyme	0.0
R_PRAI_enzyme	0.0
R_GLUK_enzyme	0.0
R_OGDH3_enzyme	0.0
R_OGDH2_enzyme	0.0
R_MME_enzyme	0.0
R_OGDH1_enzyme	0.0
R_CCPPAMD_enzyme	0.0
R_GNK_enzyme	0.0
R_PPSERS_enzyme	4.4247268625348813e-07
R_EDD_enzyme	0.0
R_EDD_duplicate_2_enzyme	0.0
R_HXPRT_enzyme	0.0
R_BNTP_enzyme	0.0
R_MMM_enzyme	0.0
R_MMM_duplicate_2_enzyme	0.0
R_INSt2_enzyme	0
R_EDA_enzyme	0.0
R_PPCSYN1_enzyme	0.0
R_PPCSYN1_duplicate_2_enzyme	0.0
R_PPCSYN1_duplicate_3_enzyme	0.0
R_PPCSYN1_duplicate_4_enzyme	0.0
R_PPCSYN1_duplicate_5_enzyme	0.0
R_PPCSYN1_duplicate_6_enzyme	4.496455538595669e-05
R_PPCSYN1_duplicate_7_enzyme	0.0
R_PPCSYN1_duplicate_8_enzyme	0.0
R_OMPDC_enzyme	0.0
R_G5SADs_enzyme	0
R_SERTRS_enzyme	0.0
R_SERTRS_duplicate_2_enzyme	1.4939091058009617e-06
R_MMCS_enzyme	0
R_FAMC151_enzyme	0
R_OXGDC2_enzyme	0
R_FAMC150_enzyme	0
R_QDPQ2_enzyme	0.0
R_QDPQ1_enzyme	0.0
R_DADA_enzyme	0.0
R_DADA_duplicate_2_enzyme	0.0
R_FAMC120_enzyme	0
R_GLYAMT_enzyme	0.0
R_GLYAMT_duplicate_2_enzyme	1.8238357333391904e-07
R_LALDO2x_enzyme	0.0
R_LALDO2x_duplicate_2_enzyme	0.0
R_ALHD6_enzyme	0.0
R_ALHD6_duplicate_2_enzyme	0.0
R_ALHD6_duplicate_3_enzyme	0.0
R_ALHD6_duplicate_4_enzyme	0.0
R_ALHD6_duplicate_5_enzyme	0.0
R_ALHD6_duplicate_6_enzyme	0.0
R_ALHD6_duplicate_7_enzyme	0.0
R_ALHD6_duplicate_8_enzyme	0.0
R_ALHD6_duplicate_9_enzyme	0.0
R_ALHD6_duplicate_10_enzyme	0.0
R_ALHD6_duplicate_11_enzyme	0.0
R_ALHD6_duplicate_12_enzyme	0.0
R_ALHD6_duplicate_13_enzyme	0.0
R_ALHD6_duplicate_14_enzyme	0.0
R_ALHD7_enzyme	0.0
R_ALHD7_duplicate_2_enzyme	0.0
R_ALHD7_duplicate_3_enzyme	0.0
R_ALHD7_duplicate_4_enzyme	0.0
R_ALHD7_duplicate_5_enzyme	0.0
R_ALHD7_duplicate_6_enzyme	0.0
R_ALHD7_duplicate_7_enzyme	0.0
R_ALHD7_duplicate_8_enzyme	0.0
R_ALHD7_duplicate_9_enzyme	0.0
R_ALHD7_duplicate_10_enzyme	0.0
R_ALHD7_duplicate_11_enzyme	0.0
R_ALHD7_duplicate_12_enzyme	0.0
R_ALHD7_duplicate_13_enzyme	0.0
R_ALHD7_duplicate_14_enzyme	0.0
R_ALDD4_enzyme	0.0
R_ALDD4_duplicate_2_enzyme	0.0
R_ALDD4_duplicate_3_enzyme	0.0
R_ALDD4_duplicate_4_enzyme	0.0
R_ALDD4_duplicate_5_enzyme	0.0
R_ALDD4_duplicate_6_enzyme	0.0
R_ALDD4_duplicate_7_enzyme	0.0
R_ALDD4_duplicate_8_enzyme	0.0
R_ALDD4_duplicate_9_enzyme	0.0
R_ALDD4_duplicate_10_enzyme	0.0
R_ALDD4_duplicate_11_enzyme	0.0
R_ALDD4_duplicate_12_enzyme	0.0
R_ALDD4_duplicate_13_enzyme	0.0
R_ALDD4_duplicate_14_enzyme	0.0
R_ALDD4_duplicate_15_enzyme	0.0
R_ALDD4_duplicate_16_enzyme	0.0
R_ALDD4_duplicate_17_enzyme	0.0
R_ALDD4_duplicate_18_enzyme	0.0
R_ALDD4_duplicate_19_enzyme	0.0
R_ALDD4_duplicate_20_enzyme	0.0
R_ALDD4_duplicate_21_enzyme	0.0
R_ALHD5_enzyme	0.0
R_ALHD5_duplicate_2_enzyme	0.0
R_ALHD5_duplicate_3_enzyme	0.0
R_ALHD5_duplicate_4_enzyme	0.0
R_ALHD5_duplicate_5_enzyme	0.0
R_ALHD5_duplicate_6_enzyme	0.0
R_ALHD5_duplicate_7_enzyme	0.0
R_ALHD5_duplicate_8_enzyme	0.0
R_ALHD5_duplicate_9_enzyme	0.0
R_ALHD5_duplicate_10_enzyme	0.0
R_ALHD5_duplicate_11_enzyme	0.0
R_ALHD5_duplicate_12_enzyme	0.0
R_ALHD5_duplicate_13_enzyme	0.0
R_ALHD5_duplicate_14_enzyme	0.0
R_GLYBabc_enzyme	0
R_ALHD8_enzyme	0.0
R_ALHD8_duplicate_2_enzyme	0.0
R_ALHD8_duplicate_3_enzyme	0.0
R_ALHD8_duplicate_4_enzyme	0.0
R_ALHD8_duplicate_5_enzyme	0.0
R_ALHD8_duplicate_6_enzyme	0.0
R_ALHD8_duplicate_7_enzyme	0.0
R_ALHD8_duplicate_8_enzyme	0.0
R_ALHD8_duplicate_9_enzyme	0.0
R_ALHD8_duplicate_10_enzyme	0.0
R_ALHD8_duplicate_11_enzyme	0.0
R_ALHD8_duplicate_12_enzyme	0.0
R_ALHD8_duplicate_13_enzyme	0.0
R_ALHD8_duplicate_14_enzyme	0.0
R_LCARR_enzyme	0.0
R_LCARR_duplicate_2_enzyme	0.0
R_ALHD9_enzyme	0.0
R_ALHD9_duplicate_2_enzyme	0.0
R_ALHD9_duplicate_3_enzyme	0.0
R_ALHD9_duplicate_4_enzyme	0.0
R_ALHD9_duplicate_5_enzyme	0.0
R_ALHD9_duplicate_6_enzyme	0.0
R_ALHD9_duplicate_7_enzyme	0.0
R_ALHD9_duplicate_8_enzyme	0.0
R_ALHD9_duplicate_9_enzyme	0.0
R_ALHD9_duplicate_10_enzyme	0.0
R_ALHD9_duplicate_11_enzyme	0.0
R_ALHD9_duplicate_12_enzyme	0.0
R_ALHD9_duplicate_13_enzyme	0.0
R_ALHD9_duplicate_14_enzyme	0.0
R_ALAALAL_enzyme	4.791560769081117e-07
R_PHEtr_enzyme	0
R_PRPPS_enzyme	7.283965731894248e-08
R_GL3PD_enzyme	0.0
R_CRTNh_enzyme	0.0
R_GLXt_enzyme	0
R_LCTSt_enzyme	0
R_TOCHECK_enzyme	0.0
R_TOCHECK_duplicate_2_enzyme	0.0
R_QULNS_enzyme	0.0
R_DDGLK_enzyme	0.0
R_G1PACT_enzyme	1.0343382513523102e-06
R_ME1_enzyme	0.0
R_ME2_enzyme	0.0
R_C23DDT1_enzyme	0.0
R_C23DDT1_duplicate_2_enzyme	0.0
R_PROTRS_enzyme	1.5024712924411585e-06
R_HMSALD1_enzyme	0.0
R_PROTCDp_enzyme	0.0
R_PROTCDp_duplicate_2_enzyme	0.0
R_PROTCDp_duplicate_3_enzyme	0.0
R_PROTCDp_duplicate_4_enzyme	0.0
R_PROTCDp_duplicate_5_enzyme	0.0
R_PROTCDp_duplicate_6_enzyme	0.0
R_BPNT_enzyme	0
R_HMSALD2_enzyme	0.0
R_HMSALD3_enzyme	0.0
R_ABUTt_enzyme	0
R_HEXf_enzyme	0.0
R_MAAMPT_enzyme	0.0
R_NMNP_enzyme	0
R_3HPPPNH_enzyme	0.0
R_CDPDGP_enzyme	0.0
R_ABTA_enzyme	0.0
R_DHORD_NAD_enzyme	0.0
R_ADEtr_enzyme	0
R_RBFSa_enzyme	7.933628868645166e-12
R_GTHHR_enzyme	0.0
R_GTHHR_duplicate_2_enzyme	0.0
R_GTHHR_duplicate_3_enzyme	0.0
R_GTHHR_duplicate_4_enzyme	0.0
R_KARI_enzyme	0.0
R_KARIS2_enzyme	0.0
R_F26BP_enzyme	0.0
R_TRE6PS_enzyme	0.0
R_RBFS2_enzyme	3.966814434322583e-12
R_LYSabc_enzyme	0.0
R_LYSabc_duplicate_2_enzyme	0.0
R_LYSabc_duplicate_3_enzyme	0.0
R_LYSabc_duplicate_4_enzyme	0.0
R_LYSabc_duplicate_5_enzyme	0.0
R_LYSabc_duplicate_6_enzyme	0.0
R_FAMC180_enzyme	0
R_ASPOX2_enzyme	0.0
R_DMOAT2_enzyme	3.8013048768043525e-08
R_OMCDC_enzyme	0.0
R_OMCDC_duplicate_2_enzyme	0.0
R_OMCDC_duplicate_3_enzyme	0.0
R_FAMC181_enzyme	0
R_ASPO1_enzyme	0.0
R_ASPO1_duplicate_2_enzyme	0.0
R_ASPO1_duplicate_3_enzyme	0.0
R_LEUD1_enzyme	0.0
R_LEUD2_enzyme	0.0
R_LEUD3_enzyme	0.0
R_LEUD4_enzyme	0.0
R_GLYD_enzyme	0.0
R_MALt2_2_enzyme	0
R_MALt2_3_enzyme	0
R_METDabc_enzyme	0
R_ADNtr_enzyme	0
R_FAMC190_enzyme	0
R_TRPtr_enzyme	0
R_ADSS_enzyme	0.0
R_ADSS_duplicate_2_enzyme	0.0
R_DHRT_2mbcoa_enzyme	0.0
R_DHRT_ibcoa_enzyme	0.0
R_DHRT_ivcoa_enzyme	0.0
R_ALHD1_enzyme	0.0
R_ALHD1_duplicate_2_enzyme	0.0
R_ALHD1_duplicate_3_enzyme	0.0
R_ALHD1_duplicate_4_enzyme	0.0
R_ALHD1_duplicate_5_enzyme	0.0
R_ALHD1_duplicate_6_enzyme	0.0
R_ALHD1_duplicate_7_enzyme	0.0
R_ALHD1_duplicate_8_enzyme	0.0
R_ALHD1_duplicate_9_enzyme	0.0
R_ALHD1_duplicate_10_enzyme	0.0
R_ALHD1_duplicate_11_enzyme	0.0
R_ALHD1_duplicate_12_enzyme	0.0
R_ALHD1_duplicate_13_enzyme	0.0
R_ALHD1_duplicate_14_enzyme	0.0
R_ALHD2_enzyme	0.0
R_ALHD2_duplicate_2_enzyme	0.0
R_ALHD2_duplicate_3_enzyme	0.0
R_ALHD2_duplicate_4_enzyme	0.0
R_ALHD2_duplicate_5_enzyme	0.0
R_ALHD2_duplicate_6_enzyme	0.0
R_ALHD2_duplicate_7_enzyme	0.0
R_ALHD2_duplicate_8_enzyme	0.0
R_ALHD2_duplicate_9_enzyme	0.0
R_ALHD2_duplicate_10_enzyme	0.0
R_ALHD2_duplicate_11_enzyme	0.0
R_ALHD2_duplicate_12_enzyme	0.0
R_ALHD2_duplicate_13_enzyme	0.0
R_ALHD2_duplicate_14_enzyme	0.0
R_ALDD19xr_enzyme	0.0
R_ALDD19xr_duplicate_2_enzyme	0.0
R_LACDH_enzyme	0.0
R_MALEAI_enzyme	0.0
R_MALEAI_duplicate_2_enzyme	0.0
R_MCOATA_enzyme	0.0
R_MCOATA_duplicate_2_enzyme	8.689849008025886e-06
R_ISOVC_enzyme	0.0
R_ISOVC_duplicate_2_enzyme	0.0
R_ISOVC_duplicate_3_enzyme	0.0
R_GK1_enzyme	1.5759982494556206e-06
R_PSDC_BS_enzyme	4.4247268625348813e-07
R_GLUS_enzyme	0.0
R_GLUS_duplicate_2_enzyme	0.0
R_GLUS_duplicate_3_enzyme	0.0
R_GLUS_duplicate_4_enzyme	0.0
R_GLUS_duplicate_5_enzyme	0.0
R_PLIPASA1S_enzyme	0.0
R_HPYRRx_enzyme	0.0
R_FAMC161_enzyme	0
R_PRATPP_enzyme	0.0
R_PSP_L_enzyme	0.0
R_PSP_L_duplicate_2_enzyme	0.0
R_PSP_L_duplicate_3_enzyme	0.0
R_CYNL_enzyme	0.0
R_FAMC160_enzyme	0
R_Kabc_enzyme	0
R_GLUR_enzyme	4.791560769081117e-07
R_ACCOAC_enzyme	8.689849008025886e-06
R_PSERT_enzyme	0.0
R_PHENOLt_enzyme	0
R_12PPDt_enzyme	0
R_PYRtr_enzyme	0
R_HPCOR_enzyme	0
R_3PGt_enzyme	0
R_4OXCTT_enzyme	0.0
R_4OXCTT_duplicate_2_enzyme	0.0
R_4OXCTT_duplicate_3_enzyme	0.0
R_DADH_enzyme	0.0
R_DADH_duplicate_2_enzyme	0.0
R_DADH_duplicate_3_enzyme	0.0
R_DADH_duplicate_4_enzyme	0.0
R_DADH_duplicate_5_enzyme	0.0
R_CATCHDG5_enzyme	0.0
R_CATCHDG5_duplicate_2_enzyme	0.0
R_CATCHDG6_enzyme	0.0
R_CATCHDG6_duplicate_2_enzyme	0.0
R_GLUt4_enzyme	0
R_1MNAPTH_enzyme	0.0
R_1MNAPTH_duplicate_2_enzyme	0.0
R_1MNAPTH_duplicate_3_enzyme	0.0
R_1MNAPTH_duplicate_4_enzyme	0.0
R_CATCHDG7_enzyme	0.0
R_CATCHDG7_duplicate_2_enzyme	0.0
R_HCINNMt2r_enzyme	0
R_CATCHDG1_enzyme	0.0
R_CATCHDG1_duplicate_2_enzyme	0.0
R_CATCHDG2_enzyme	0.0
R_CATCHDG2_duplicate_2_enzyme	0.0
R_CATCHDG3_enzyme	0.0
R_CATCHDG3_duplicate_2_enzyme	0.0
R_CATCHDG4_enzyme	0.0
R_CATCHDG4_duplicate_2_enzyme	0.0
R_6PYRTP_enzyme	0.0
R_FAMC170_enzyme	0
R_FAMC171_enzyme	0
R_HPYRI_enzyme	0.0
R_HPYRI_duplicate_2_enzyme	0.0
R_BP23Dt_enzyme	0
R_ASPabc_enzyme	0.0
R_ASPabc_duplicate_2_enzyme	0.0
R_ASPabc_duplicate_3_enzyme	0.0
R_ASPabc_duplicate_4_enzyme	0.0
R_ASPabc_duplicate_5_enzyme	0.0
R_ASPabc_duplicate_6_enzyme	0.0
R_TAURabc_enzyme	0
R_NHFRBO_enzyme	0.0
R_FEabc_enzyme	0
R_GHMT3_enzyme	0.0
R_PLIPASA1E_enzyme	0.0
R_DCMPDA_enzyme	0.0
R_PLIPASA1C_enzyme	0.0
R_2HPAC_enzyme	0
R_HCO3E_enzyme	8.689849008025886e-06
R_HCO3E_duplicate_2_enzyme	0.0
R_HCO3E_duplicate_3_enzyme	0.0
R_PRUK_enzyme	0.0
R_PRUK_duplicate_2_enzyme	0.0
R_RBPC_enzyme	0.0
R_RBPC_duplicate_2_enzyme	0.0
R_4HBADH_enzyme	0
R_THZPSN_enzyme	0.0
R_ASNTRS_enzyme	8.816031367404971e-07
R_maintenance_atp_enzyme	0
